aid,actor_name,movie_credits,popularity
118,Geoffrey Rush,50,6.788388
8944,Jamie Lee Curtis,62,4.775172
10839,Leonor Varela,29,3.321599
2039,Brendan Gleeson,74,7.387078
26157,Harold Pinter,18,0.001971
26161,Lola Boorman,1,0.072
54014,David Hayman,47,2.538779
6384,Keanu Reeves,92,19.515486
19974,Greg Germann,32,0.046452
16858,Lauren Graham,23,2.966807
19975,Michael Rosenbaum,23,2.597427
8924,Frank Langella,72,3.060904
19976,Robert Joy,41,0.514895
19977,Liam Aiken,24,0.103876
19978,Jason Kravits,9,1.7e-05
23880,Steven Seagal,73,6.68466
21355,DMX,15,0.005132
21353,Isaiah Washington,41,1.25337
18471,Anthony Anderson,42,3.30796
1103,Bill Duke,35,2.768022
64856,Michael Jai White,57,4.912974
50877,Jill Hennessy,25,0.511521
74036,Tom Arnold,101,2.41424
37205,David Vadim,12,0.031329
33260,Freddie Prinze Jr.,28,1.580782
10860,Jessica Biel,37,4.498834
6197,Brian Dennehy,109,4.487798
48012,Jason Gedrick,28,2.238574
52374,Bruce Davison,126,5.299148
46772,Marc Blucas,34,1.09194
43893,Kimberly J. Brown,12,0.770023
8857,Debbie Reynolds,69,3.566815
157041,Daniel Kountz,2,0.000108
45041,Judith Hoag,20,0.073825
29077,Phillip Van Dyke,7,1.8e-05
62147,Joey Zimmerman,8,0.007318
44150,Blu Mankuma,41,0.187187
60462,Peter Wingfield,15,0.004967
199863,Richard Side,4,1e-06
51989,Jessica Lucas,10,1.342341
16866,Jennifer Lopez,47,6.8926
10297,Matthew McConaughey,59,7.685858
20746,Justin Chambers,10,3.930749
20747,Joanna Gleason,20,1.559858
20748,Lou Myers,8,2e-05
11074,Kathy Najimy,43,1.16205
20749,Charles Kimbrough,16,1.8256
20750,Judy Greer,67,3.224434
20751,Bridgette Wilson,23,1.83486
20752,Alex Rocco,62,2.185077
21197,Janeane Garofalo,86,2.729188
22215,Michael Showalter,19,0.005653
22223,Marguerite Moreau,31,2.853893
22226,Paul Rudd,83,6.444246
6212,Zak Orth,26,0.010888
22227,Christopher Meloni,38,2.671128
22225,A.D. Miles,6,0.000469
175834,Gideon Jacobs,3,0.24
1229,Jeff Bridges,101,7.966657
1979,Kevin Spacey,74,6.258042
1980,Mary McCormack,27,2.008685
1981,Alfre Woodard,73,1.723722
1982,Ajay Naidu,31,1.051375
1983,Vincent Laresca,25,0.079113
1984,Kimberly Scott,16,0.000168
1909,Conchata Ferrell,38,0.02493
1985,Saul Williams,8,0.000923
1986,Peter Gerety,28,1.061369
777,Judge Reinhold,72,2.205841
11806,Julia Sweeney,19,0.710237
94547,Joe Pichler,4,0.007319
94548,Michaela Gallo,2,0.000208
1018172,Kaleigh Krish,1,0.008827
42206,Matt McCoy,39,1.606172
26719,Veanne Cox,10,0.8
31029,Kristen Wilson,16,2.275126
66896,Raven-Symoné,33,2.080341
31031,Kyla Pratt,12,2.627831
31531,John DiMaggio,90,0.075956
28637,Andy Richter,40,0.235355
23970,Denise Dowse,14,0.686311
51547,James Avery,45,0.000494
1100,Arnold Schwarzenegger,87,11.143751
13,Albert Brooks,31,5.330714
10556,Carol Kane,72,1.41553
6365,Desmond Harrington,15,2.830085
1169241,Natasha Braisewell,1,8e-06
106738,Henry Brown,11,0.000571
21731,Michael McKean,74,1.76426
80135,Rutanya Alda,31,5.5e-05
205,Kirsten Dunst,63,8.138225
19487,Jay Hernandez,27,1.69805
67070,Herman Osorio,1,1.3e-05
121453,Miguel Castro,1,0.001844
111081,Tommy De La Cruz,2,0.072
90448,Rolando Molina,8,0.00011
119666,Soledad St. Hilaire,15,0.8
5148,Lucinda Jenney,25,0.003303
343,Taryn Manning,39,2.187143
8169,Tyrese Gibson,22,4.575394
40036,Taraji P. Henson,39,5.239338
88183,Omar Gooding,12,0.784
88186,A.J. Johnson,12,1.1e-05
93615,Angell Conwell,16,6e-06
1065869,Kareem J. Grimes,5,1e-05
66131,Tracey Cherelle Jones,8,0.015844
60561,Mo'Nique,19,0.138631
69488,Nanni Moretti,22,0.16584
56654,Laura Morante,66,1.818303
69489,Jasmine Trinca,23,1.713116
69490,Giuseppe Sanfelice,5,3.8e-05
1125149,Sofia Vigliar,1,0.007258
14149,Renato Scarpa,48,1.229466
115609,Roberto Nobile,18,0
92094,Paolo De Vita,20,0.4
133217,Roberto De Francesco,23,0.00128
76339,Claudio Santamaria,39,1.85668
30614,Ryan Gosling,32,9.290185
34543,Summer Phoenix,17,0.020388
9207,Theresa Russell,46,1.508415
1954,Billy Zane,111,9.468095
34544,Joshua Harto,9,8e-06
10694,Glenn Fitzgerald,14,0.073472
47085,Ronald Guttman,29,0.008893
39520,Garret Dillahunt,31,1.687819
52996,Heather Goldenhersh,10,0.003538
65919,Lance Crouther,1,5e-06
65920,J.B. Smoove,22,0.028973
38951,Reg E. Cathey,31,1.748698
14060,Robert Vaughn,98,1.730192
27102,Wanda Sykes,28,0.959818
65921,Mario Joyner,6,0.428064
65922,Cathy Trien,1,0.000472
61409,Laura Kightlinger,19,0.013352
56934,Wiley Wiggins,10,9.7e-05
1146,Julie Delpy,56,1.109688
56935,Ken Webster,1,5e-05
1884,Steven Soderbergh,10,4.292182
71658,Bill Wise,10,0.021017
71659,Charles Gunning,6,1e-06
71660,Caveh Zahedi,16,4e-06
1327009,Lorelei Linklater,6,0.000143
10205,Sigourney Weaver,92,5.212804
33259,Jennifer Love Hewitt,34,4.430429
10774,Anne Bancroft,61,3.328277
4004,Jeffrey Jones,38,1.360719
4496,Nora Dunn,41,0.02499
2963,Nicolas Cage,97,9.364228
5049,John Hurt,164,9.170394
3894,Christian Bale,56,10.109139
18847,Irene Papas,54,1.507296
18848,Gerasimos Skiadaressis,15,1e-06
18849,Aspasia Kralli,1,4e-06
18850,Mihalis Giannatos,15,0.56
18851,Dimitris Kaberidis,4,1e-06
18852,Pietro Sarubbi,8,1.9e-05
4173,Anthony Hopkins,105,10.653915
15250,Hope Davis,40,1.503062
52,David Morse,58,5.284701
19453,Tom Bower,58,0.937835
77013,Deirdre O'Connell,27,2e-05
1328126,Timothy Reifsnyder,3,1e-06
135651,Michael B. Jordan,22,6.344273
61962,D. B. Sweeney,43,2.468682
16861,John Hawkes,67,2.317826
170375,Bryan Hearne,1,1e-06
1855224,Julian Griffith,1,0.0504
1685830,DeWayne Warren,2,0.4
1593036,Kristopher Lofton,2,0.012701
1741409,Mark Robert Ellis,3,0.002667
12132,Michael Rooker,62,2.707218
15111,Jean-Claude Van Damme,72,8.199158
61546,Ian Robison,6,0.001635
65797,Catherine Dent,19,0.272538
26069,Paul McGillion,31,1.001157
65799,Pam Hyatt,12,8e-06
65804,Margaret Ryan,1,3e-05
65800,James Hutson,4,0
65798,Brandon James Olson,2,2.8e-05
65803,Peter Flemming,5,2e-06
58155,Yuka Imoto,1,0
58156,Kei Kobayashi,1,0
58157,Kouki Okada,2,0.008435
58158,Taro Ishida,15,1.5e-05
84504,Norio Wakamoto,53,2.684164
126279,Junpei Takiguchi,11,0.012447
81852,Takeshi Aono,42,2.215273
550910,Masaru Ikeda,12,3e-06
85286,Toshio Furukawa,59,1.091989
111373,Takaya Hashi,12,0.000265
15336,Dougray Scott,38,3.400075
204,Kate Winslet,47,14.787064
9825,Saffron Burrows,31,5.512035
18325,Jeremy Northam,34,3.600339
12795,Nikolaj Coster-Waldau,40,4.028471
2441,Tom Hollander,47,3.753545
20425,Donald Sumpter,33,1.908381
15576,Matthew Macfadyen,26,3.241261
16792,Richard Leaf,11,0.679972
578082,Bohdan Poraj,5,0.036
9994,Helen Hunt,53,4.500013
1243,Woody Allen,77,5.045599
28010,David Ogden Stiers,78,4.944683
28004,Brian Markinson,33,1.449456
28002,John Tormey,8,0.053199
24046,John Schuck,22,0.021157
19189,Elizabeth Berkley,27,1.936512
28003,Kaili Vernoff,6,0.336
518,Danny DeVito,112,7.293491
21104,Glenne Headly,42,4.149542
37158,Carmen Ejogo,27,1.88301
1211,Larry Miller,56,0.420245
3064,Peter Mullan,53,1.904845
16560,David Caruso,28,1.607601
46395,Stephen Gevedon,8,1.5e-05
2839,Brendan Sexton III,43,1.053998
925,Paul Guilfoyle,48,0.016792
31268,Larry Fessenden,53,1.476173
1265046,Charley Broderick,2,0.56
188049,Lonnie Farmer,8,0.000521
327,Mekhi Phifer,32,2.656646
40979,Andrew Keegan,20,2e-05
12041,Julia Stiles,42,6.28683
8349,Martin Sheen,182,5.573959
96922,Rain Phoenix,11,4e-06
20220,Elden Henson,28,1.717647
234948,Chris Freihofer,4,0.091728
11512,John Heard,102,3.011071
1212118,Rachel Shumate,2,0.00648
60949,Rob Schneider,60,4.21829
68000,Colleen Haskell,1,0.016181
11885,John C. McGinley,64,2.259321
68812,Ed Asner,123,1.6047
828,Guy Torry,16,0.591141
19292,Adam Sandler,68,10.436371
75889,Michael Caton,14,0.07056
3218,Louis Lombardi,14,0.001288
193939,Bob Rubin,4,8e-06
1465493,Pilar Schneider,1,0.000171
50,Catherine Deneuve,138,4.344071
9029,Stephen Rea,78,4.718072
43680,Bill Treacher,5,0.4
3593,Daniel Mesguich,23,0.000925
939,David Schofield,33,2.132123
975,Nick Moran,37,1.846534
25441,Steve Speirs,26,0.214592
44052,John Ingle,19,0.139201
34199,Thomas Dekker,27,1.936012
35224,Anndi McAfee,20,0.232721
156617,Susan Krebs,8,0.52
61959,Jeremy Suarez,9,1.419368
9601,Kenneth Mars,47,2.010492
35109,Miriam Flynn,23,1.037925
8294,Robert Guillaume,31,1.487809
4491,Jennifer Aniston,47,11.774301
17287,Dominic West,47,7.13289
72576,Jason Bonham,4,0.000161
72578,Jeff Pilson,3,4.3e-05
72577,Zakk Wylde,13,0.005303
1246021,Blas Elias,1,0
227667,Nick Catanese,5,0.001361
976569,Brian Vander Ark,2,4.2e-05
11868,Sean Patrick Thomas,22,1.057518
11703,Kerry Washington,38,4.186774
59568,Fredro Starr,14,1e-06
11067,Terry Kinney,32,2.077721
36068,Bianca Lawson,9,0.121771
59569,Vince Green,4,0.000572
59570,Garland Whitt,4,0
59571,Elisabeth Oas,3,0.000312
59572,Artel Great,3,0.4
15735,Helen Mirren,115,6.051877
2296,Clive Owen,60,4.882638
10988,Geraldine Somerville,27,0.933055
5470,Kristin Scott Thomas,80,6.928625
5658,Michael Gambon,96,4.105745
9015,Kelly Macdonald,40,4.919662
20300,Eileen Atkins,56,3.41552
2231,Samuel L. Jackson,173,11.438321
18023,Robert Carlyle,38,4.922141
1246,Emily Mortimer,48,4.272283
7470,Meat Loaf,57,3.100812
7026,Rhys Ifans,57,3.120802
28848,Sean Pertwee,49,1.97624
29699,Ricky Tomlinson,27,0.000116
1225436,Michael Starke,6,0.4
68046,Anna Keaveney,7,0.000612
29698,Paul Barber,18,0.018071
15852,Ashley Judd,45,3.681555
17141,Greg Kinnear,49,4.168864
6913,Ellen Barkin,54,3.418936
73836,Laura Regan,11,1.049261
54246,Peter Friedman,21,0.001905
175826,Mireille Enos,13,3.300832
13023,Colleen Camp,91,3.850107
12967,Swoosie Kurtz,42,0.777437
3911,John Carroll Lynch,50,2.303423
35701,Dave Sheridan,17,1.085777
58511,Brian George,25,1.082028
58513,Patrick Cranshaw,20,0.0504
10987,Verne Troyer,20,0.14673
57093,Stephen Spinella,17,0.000258
12834,Barry Pepper,32,2.857035
52708,Andy Davoli,8,9.8e-05
12835,Vin Diesel,48,16.470356
6949,John Malkovich,104,9.736064
28033,Arthur J. Nascarella,21,0.000528
52711,Nicholas Pasco,7,0.012447
25878,Shawn Doyle,22,8.1e-05
34839,Kevin Gage,30,1.622557
2778,Dennis Hopper,174,7.969272
1003,Jean Reno,71,10.386391
21658,Ryoko Hirosue,29,1.15062
21659,Michel Muller,23,1.055567
10500,Carole Bouquet,47,3.341885
21663,Yoshi Oida,12,0
21664,Christian Sinniger,11,4.1e-05
21665,Alexandre Brik,2,0
21666,Jean-Marc Montalto,1,0.000326
21667,Véronique Balme,3,0.2688
21668,Fabio Zenoni,15,0.2352
1282,David Kelly,26,1.532286
15196,David Hemmings,66,3.401559
53916,Ralph Brown,53,1.643236
995,Vas Blackwood,23,0.106109
1119,Robbie Gee,16,0.124519
6969,Geoff Bell,33,1.844641
41042,Danny Dyer,42,1.56728
78076,Wayne Allwine,34,1.49763
34478,Tony Anselmo,51,0.007963
59784,Carlos Alazraqui,63,1.864528
15048,Robby Benson,40,4.595873
35232,Pat Carroll,15,2.1e-05
19540,Peter Cullen,48,2.560976
3392,Michael Douglas,69,7.547868
20815,Skye McCole Bartusiak,16,0.161326
18285,Jennifer Esposito,33,4.262141
2561,Victor Argo,43,0.252195
135353,Conrad Goode,14,0.003164
36189,Paul Schulze,17,1.231023
37431,John Novak,24,0.63349
17236,A.J. Cook,17,3.42627
52508,Tobias Mehler,14,0.2352
25527,Jason Connery,31,0.11817
2684,Emmanuelle Vaugier,50,3.311426
100373,Daniella Evangelista,12,3.2e-05
56825,Sarah Carter,22,1.398312
116931,Jennifer Pudavick,6,2.178982
116932,Kate Yacula,2,0
57395,Natasha Henstridge,40,4.977743
9778,Ice Cube,50,10.763375
20387,Clea DuVall,50,5.121102
2230,Pam Grier,72,3.796554
593,Joanna Cassidy,65,5.246516
12371,Richard Cetrone,12,0.028811
49958,Rosemary Forsyth,23,7.4e-05
48071,Lobo Sebastian,15,0
7853,Rodney A. Grant,11,1.7e-05
5309,Judi Dench,94,6.99776
4935,Pete Postlethwaite,67,2.771971
13950,Gordon Pinsent,47,0.116516
20386,Jason Behr,11,0.672858
122231,Katherine Moennig,10,1.582154
4937,Vince Vaughn,52,5.112659
10399,Teri Polo,38,2.721243
71467,Matt O'Leary,29,2.379331
69502,James Lashly,10,0.019656
69503,Rebecca Tilney,5,6e-06
69504,Debra Mooney,10,0.099537
571504,Rodney Pike,2,1e-06
819,Edward Norton,40,69.205408
3084,Marlon Brando,60,5.433713
9780,Angela Bassett,59,6.735133
1215283,Paul Soles,13,5.5e-05
86919,Jamie Harrold,18,2.1e-05
41746,Serge Houde,51,2.116305
7013,Mark Camacho,38,1.99519
15439,Gary Farmer,30,0.000269
543212,Martin Drainville,11,0.000435
2876,Matt Dillon,61,2.778061
21985,Mary Jo Smith,6,0.00092
781,Paul Reiser,33,1.235198
21986,Reba McEntire,26,0.003987
53931,Sandy Martin,17,0.046052
57906,Andrew Dice Clay,31,0.380482
206,Jim Carrey,56,7.522049
2641,Martin Landau,107,3.18478
8332,Laurie Holden,18,2.282121
11066,Hal Holbrook,84,2.524626
12438,Bob Balaban,67,3.770284
12122,Ron Rifkin,37,1.797061
12645,Jeffrey DeMunn,49,1.052807
97266,Gerry Black,4,0.004536
18999,J.K. Simmons,102,5.224719
49827,Michael Cerveris,12,0.000673
157609,Richard Coca,5,0.12
38582,David Krumholtz,43,0.856456
3979,Castulo Guerra,16,1e-05
1922,Catherine Zeta-Jones,35,6.502791
5587,Hank Azaria,50,3.958443
2283,Stanley Tucci,97,7.359139
1903,Alan Arkin,85,3.727121
11678,Rainn Wilson,32,3.858893
21343,Ben Chaplin,30,3.645168
21344,Kate Lynn Evans,2,1.5e-05
21345,Stephen Mangan,27,0.165844
1250,Alexander Armstrong,21,0.641563
21347,Jo McInnes,2,0.000171
18025,Ben Miller,20,1.445653
8767,Jim Caviezel,30,9.426441
23958,Jeremy Sisto,52,3.819511
18288,Terrence Howard,65,1.830079
27396,Sônia Braga,41,2.329711
34844,Monet Mazur,19,1.074699
28778,Shirley Knight,63,0.949841
166471,Daniel Magder,10,0.452981
166505,Guylaine St-Onge,6,0.041489
2155,Thora Birch,35,3.429986
51214,Brad Renfro,22,1.259645
8437,Teri Garr,78,4.523123
60846,Pat Healy,42,0.085484
11107,Ben Foster,45,3.749339
41555,Melissa Sagemiller,11,1.073388
3492,Colin Hanks,29,1.059745
8691,Zoe Saldana,55,12.865289
18973,Mila Kunis,39,11.09513
42157,Ed Begley Jr.,106,2.160061
81295,Shane West,19,4.084086
62520,Sisqó,5,0.4
38581,Rachael Leigh Cook,50,3.094355
5916,Rosario Dawson,72,5.325176
32458,Gabriel Mann,32,3.133484
1294,Missi Pyle,53,3.55767
7489,Parker Posey,68,2.247344
49002,Donald Faison,33,1.304674
124129,Haruhiko Katô,9,0.0504
27788,Kumiko Asou,53,0.312396
9190,Koyuki,17,1.101995
132945,Kurume Arisaka,3,5e-06
132063,Masatoshi Matsuo,5,1.04
27791,Shinji Takeda,32,0.00253
119244,Jun Fubuki,51,0.002405
9193,Shun Sugata,66,0.003017
68988,Sho Aikawa,56,0.000142
18056,Koji Yakusho,62,0.307937
139,Uma Thurman,61,8.574335
2692,Robert Sean Leonard,23,3.052515
65561,Kip Pardue,39,2.04408
1844,Til Schweiger,71,3.65516
16483,Sylvester Stallone,103,13.185365
16475,Burt Reynolds,127,3.22505
43372,Stacy Edwards,21,0.001448
11150,Gina Gershon,73,11.444574
66143,Cristián de la Fuente,11,0.001912
6886,Christina Ricci,53,4.546194
8256,Anne Heche,59,5.740707
1812,Michelle Williams,51,7.455734
1244,Jonathan Rhys Meyers,44,5.558788
4431,Jessica Lange,43,4.43737
92857,Shalom Harlow,11,7e-05
29930,Ivana Miličević,36,1.732609
92859,Sarah Murdoch,1,0
92861,Tomiko Fraser,1,0
92866,China Chow,5,0.03256
4171,Stanley DeSantis,20,0.399734
236450,Erin-Marie Dykeman,1,0
58374,James Kirk,16,0.095252
15277,Jon Favreau,53,5.136593
10696,Famke Janssen,55,7.217185
2314,Peter Falk,72,2.089283
62066,Faizon Love,36,0.839707
2482,David O'Hara,39,1.787135
47774,Vincent Pastore,53,0.063846
591368,Jenteal,9,0.301266
2139,Makenzie Vega Norfolk,12,0.511291
11864,Ryan Phillippe,37,2.921692
504,Tim Robbins,61,7.792784
4174,Claire Forlani,36,5.960793
6487,Richard Roundtree,71,2.666721
55591,Tygh Runyan,25,0.015602
2141,Ned Bellamy,56,0.31585
51383,Tyler Labine,32,1.168918
61541,Yee Jee Tso,8,0.000203
61542,Nate Dushku,7,0.592
2053,Bill Paxton,78,5.121131
6280,Powers Boothe,42,1.286273
65838,Jeremy Sumpter,20,2.766193
8962,Luke Askew,35,0.860924
1032173,Levi Kreis,2,7.8e-05
1219574,Derk Cheetwood,2,0.77168
53646,Missy Crider,17,2.9e-05
154649,Alan Davidson,6,0.000192
6807,Sam Rockwell,77,7.204746
27267,Rebecca Pidgeon,21,0.52
5699,Patti LuPone,32,0.824347
57829,Anthony LaPaglia,62,2.745824
10767,Barbara Hershey,81,4.224002
29097,Kerry Armstrong,11,1.060595
57830,Rachael Blake,19,0.003499
41782,Manu Bennett,11,1.704516
94349,Russell Dykstra,15,0.036
61636,Daniela Farinacci,7,0.122622
79363,Peter Phelps,23,0.039435
38782,Leah Purcell,7,0.00496
9788,Regina King,32,4.554123
13936,Frankie Faison,57,2.466299
68842,John Cho,50,2.452579
72466,Colin Farrell,51,8.041127
20814,Gregory Smith,26,1.541198
8534,Kathy Bates,81,4.764512
10669,Timothy Dalton,47,4.172173
78500,Will McCormack,10,8.7e-05
780,Ronny Cox,56,0.458832
57147,Paul Hogan,11,2.828736
57166,Linda Kozlowski,11,1.726176
57167,Jere Burns,18,0.45494
783,Jonathan Banks,61,4.268923
1121223,Alec Wilson,1,0.52
955204,Gerry Skilton,2,0.019656
954286,Steve Rackman,3,0.8
88427,Serge Cockburn,2,0.036
106791,Aida Turturro,29,0.599082
55259,Paul Rodríguez,45,0.135141
20664,Kouichi Yamadera,118,0.423322
68916,Unsho Ishizuka,24,0.076838
68917,Aoi Tada,1,0.044771
68918,Ai Kobayashi,7,0.000379
40325,Megumi Hayashibara,97,2.170004
28776,Mickey Curtis,32,0.053936
20661,Tsutomu Isobe,16,4e-06
207804,Jin Hirao,2,0.52
63706,Renji Ishibashi,141,1.733507
126484,Miki Nagasawa,13,0.014549
80109,Marla Sokoloff,23,1.558548
27755,Melissa George,23,4.297846
52478,Rachel Blanchard,28,1.654942
69399,Alexandra Holden,31,0.972828
84781,Sara Marsh,1,1e-06
11006,James Marsden,59,4.634559
586,Sean Young,80,4.740898
6951,W. Earl Brown,34,0.024682
73421,Joaquin Phoenix,45,4.958667
10690,Anna Paquin,45,2.862609
4513,Elizabeth McGovern,50,4.816903
454,Michael Peña,54,5.123727
923,Dean Stockwell,108,1.805139
6579,Brian Delate,7,0.089103
134529,Shiek Mahmud-Bey,7,0.156
4687,Patricia Arquette,49,4.452678
502,Miranda Otto,40,5.938789
4810,Rosie Perez,44,1.434252
22970,Peter Dinklage,51,6.377189
5958,Hilary Duff,27,4.375643
5959,Bobby Pyle,1,0
5960,Mary Kay Place,65,2.848019
116,Keira Knightley,51,14.338225
45438,David Barrass,7,0.32928
56890,Malcolm McDowell,175,4.396909
45439,Hannah Cresswell,1,0.000196
14344,Stuart Wilson,29,0.254649
45440,Crispin Letts,5,3e-06
20243,Roger Ashton-Griffiths,43,0.601992
8537,Jonathan Hyde,28,2.633807
20162,Natasha Richardson,28,2.146094
2440,Bill Nighy,88,14.154806
2268,Warren Clarke,43,1.070811
18998,Rosemary Harris,30,0.343122
19923,Hugh Bonneville,50,1.709499
10584,Heidi Klum,20,0.006362
27563,Amy Irving,28,1.968838
361969,Walt MacPherson,6,0.036
96539,Daryl Edwards,7,2e-06
1528809,James Yaegashi,3,0
1188489,David Connolly,2,0
78597,Rob McElhenney,12,0.005545
6366,Laurence Fox,14,0.510428
6367,Daniel Brocklebank,11,1e-06
27764,Steven Waddington,31,1.691684
127527,Emma Griffiths Malin,6,9e-06
282628,Jemma Powell,7,0.000165
93327,Gemma Craven,7,0.002115
19803,Leonardo Sbaraglia,37,2.074167
34629,Eusebio Poncela Aprea,41,0.516736
67262,Mónica López,13,0.000638
6535,Antonio Dechent,50,6e-06
2201,Max von Sydow,131,5.864414
27460,Guillermo Toledo,31,0.041202
1320305,Alber Ponte,1,0
1320306,Andrea San Vicente,1,0
1012199,Jesús Noguero,5,0.4
1320307,Ramón Serrada,1,0.000283
19047,Ciarán McMenamin,17,0.002803
2628,Kiefer Sutherland,86,4.902709
19048,Sakae Kimura,6,0.56
2983,Mark Strong,76,6.73673
19049,Masayuki Yui,8,0.000122
2467,James Cosmo,75,2.220631
1045626,Yugo Saso,4,0
152518,John Gregg,2,0
550560,Shû Nakajima,7,4e-06
117187,Reno Wilson,17,2.1e-05
117188,Mark Aiken,5,0.00058
101023,Fintan McKeown,7,0.336
2278,Aubrey Morris,17,0.075511
6575,Gil Bellows,57,3.705491
58724,Rya Kihlstedt,9,0.812386
117189,Hannah Sim,2,0
117190,Jon Sklaroff,8,0.8
18979,Christina Applegate,46,2.72398
28781,Christian Clavier,67,3.879306
11154,Matt Ross,17,0.09408
103833,John Aylward,16,4e-06
95741,George Plimpton,24,0.000109
58079,Sarah Badel,12,0.053701
5025,Vinessa Shaw,32,2.682172
36602,Peter Berg,34,2.353925
2969,Chris Penn,47,0.268443
263229,Roger Fan,10,0.008914
9289,Michael Massee,23,0.288002
36423,Tom Green,28,1.620821
9626,Rip Torn,106,10.094874
16846,Harland Williams,33,1.688399
1904,Anthony Michael Hall,50,3.434912
14415,Julie Hagerty,35,1.032381
80342,Jackson Davies,10,0.4
80343,Connor Widdows,4,1e-06
80344,John R. Taylor,7,0.013832
21505,Robert Wisdom,33,2.2e-05
57387,Leo Fitzpatrick,36,0.117249
59257,Maria Thayer,10,0.021736
11515,Angela Goethals,10,0.01316
84921,Devorah Rose,1,0
84922,Nancy Anne Ridder,2,0.000198
84923,Steve Rosen,3,4.8e-05
3035,Jerry O'Connell,44,1.056749
28410,Jake Busey,58,3.65005
52117,Horatio Sanz,30,0.059363
10939,Bernie Casey,44,0.655739
74086,Bill Maher,38,1.675131
1249,Penelope Wilton,39,1.063594
54447,Samuel West,49,0.664817
35257,Timothy West,33,0.309371
7058,Kris Marshall,22,0.220681
18066,Juliet Aubrey,23,0.045815
40665,Derek Hutchinson,6,4.2e-05
66634,David Mattey,7,0.000769
98322,Clyde Lewis,1,0.000112
98228,Heidi Sjursen,7,3e-06
98323,Paul Kyrmse,2,0.021168
97825,Joe Fleishaker,16,0.000101
1708242,Dan Snow,7,2e-06
98325,Michael Budinger,1,4e-06
98326,Lisa Terezakis,1,1e-06
98327,Barry Brisco,3,1e-06
35579,Debbie Rochon,238,1.143569
58272,Scott Innes,7,5.2e-05
86434,Joe Alaskey,33,0.141982
78317,Bob Bergen,50,1.142561
15761,Grey DeLisle,138,2.887652
74614,Gary Anthony Sturgis,9,0.000231
88622,B. J. Ward,24,0.001151
71535,Tom Kane,45,1.193394
19507,Mikey Kelley,5,4.3e-05
5384,Method Man,40,1.107475
54799,Redman,7,3.5e-05
52057,Obba Babatundé,42,0.295077
51944,Mike Epps,54,3.556686
54800,Anna Maria Horsford,34,0.862422
20753,Fred Willard,89,0.973937
54801,Cypress Hill,2,0.00112
154000,Essence Atkins,18,1.228606
67278,Małgorzata Foremniak,14,0.24135
17889,Władysław Kowalski,29,5.5e-05
17890,Jerzy Gudejko,5,0.000202
67279,Dariusz Biskupski,3,0.005228
67280,Bartlomiej Swiderski,3,0.008891
1076083,Katarzyna Bargiełowska,7,1e-05
1190322,Alicja Sapryk,1,0.0008
1190323,Michal Breitenwald,1,0.0108
1190324,Zuzanna Kasz,1,0
1190325,Adam Szyszkowski,4,0.01512
8945,Kevin Kline,62,4.870673
17244,Hayden Christensen,25,4.827836
2453,Mary Steenburgen,70,2.784225
19211,Ian Somerhalder,16,2.78324
2154,Scott Bakula,34,2.149048
78017,Sandra Nelson,10,0.276595
17051,James Franco,131,8.318394
21965,Valentina Cervi,31,4.1e-05
